Store,Dept,Date,Weekly_Sales,IsHoliday
40,92,2012-09-28,94857.6,False
18,7,2012-03-23,29447.42,False
30,40,2010-02-05,24022.09,False
25,90,2011-07-08,10987.65,False
21,58,2012-01-06,1150.0,False
21,85,2011-12-23,3309.61,False
41,13,2011-04-15,30231.25,False
3,6,2011-05-20,2005.77,False
41,49,2010-09-03,6016.22,False
25,79,2011-09-16,7698.08,False
15,32,2012-02-10,5784.67,True
43,40,2012-04-06,18538.42,False
42,21,2010-02-19,1675.57,False
7,72,2012-03-16,47846.88,False
13,67,2010-12-31,10893.04,True
22,26,2012-01-06,4870.06,False
25,80,2011-10-21,514.1,False
26,72,2011-12-02,51149.28,False
2,95,2010-08-06,156666.66,False
39,11,2012-02-03,19242.39,False
14,26,2011-07-08,9728.16,False
8,93,2010-02-05,23348.83,False
4,14,2010-12-03,31926.59,False
23,52,2010-05-07,3950.5,False
12,30,2011-06-10,5968.99,False
41,1,2010-09-10,18536.16,True
12,36,2010-10-29,3146.0,False
17,23,2012-10-05,14384.94,False
16,34,2012-06-01,6176.47,False
12,81,2010-07-09,7309.74,False
11,52,2012-04-27,3072.56,False
34,48,2011-08-19,1518.0,False
1,20,2012-09-07,4342.34,True
26,81,2012-10-12,20403.06,False
44,81,2012-09-07,8407.01,True
4,6,2010-07-23,6323.99,False
41,4,2012-07-20,34051.55,False
45,9,2011-01-28,6674.0,False
29,40,2012-10-19,29708.54,False
3,28,2012-03-30,258.96,False
35,7,2011-08-12,19677.03,False
28,4,2010-06-11,26607.43,False
23,54,2011-06-10,102.2,False
29,21,2010-11-12,3813.62,False
39,33,2011-11-25,13592.0,True
17,40,2010-11-05,46104.64,False
27,13,2010-02-19,58362.98,False
32,4,2011-07-29,29238.01,False
5,82,2011-04-22,3439.17,False
45,42,2011-10-28,5221.47,False
39,87,2012-06-08,9556.46,False
44,25,2012-06-08,49.46,False
30,94,2011-05-06,25766.93,False
20,41,2012-04-13,3841.5,False
27,6,2010-03-12,7257.69,False
39,87,2011-09-09,6761.36,True
24,72,2011-12-23,147458.57,False
40,93,2012-03-30,23999.79,False
16,38,2011-06-03,51946.12,False
12,96,2012-09-21,1.0,False
34,24,2012-03-30,2804.02,False
29,5,2011-07-15,7083.48,False
15,26,2010-10-15,5763.31,False
16,81,2010-06-25,3890.1,False
17,49,2011-09-30,154.44,False
35,10,2010-08-13,19074.79,False
10,21,2011-04-08,9098.21,False
1,31,2012-05-18,1189.88,False
12,72,2010-09-17,51238.31,False
19,37,2010-06-18,2254.72,False
22,38,2012-08-31,82280.32,False
26,54,2011-07-01,8.0,False
15,81,2012-07-20,3925.29,False
37,92,2010-06-25,51043.26,False
13,56,2012-08-03,2379.66,False
15,18,2010-10-29,16318.85,False
40,1,2011-11-18,14935.29,False
2,5,2011-09-02,20155.06,False
4,21,2011-12-09,8861.19,False
24,25,2011-06-10,12762.22,False
34,83,2010-04-30,1996.27,False
36,98,2012-09-07,5123.24,True
1,26,2011-07-08,5172.07,False
34,85,2012-10-26,1277.38,False
11,19,2010-04-30,5.0,False
37,10,2010-11-05,360.33,False
6,21,2012-06-01,8092.64,False
20,25,2010-12-31,14665.29,True
16,74,2012-01-20,7129.41,False
10,37,2012-03-09,4429.13,False
7,71,2010-06-18,3144.5,False
31,96,2010-09-24,27187.71,False
34,14,2012-06-29,9598.62,False
15,96,2011-09-23,2785.25,False
41,96,2012-03-02,2087.8,False
38,8,2010-05-21,7865.09,False
40,58,2010-12-03,2792.0,False
39,20,2012-08-10,10771.85,False
25,37,2011-11-25,4344.9,True
9,22,2011-11-11,6018.15,False
3,82,2011-05-13,5966.68,False
27,40,2011-04-22,70070.54,False
13,91,2012-03-02,82325.66,False
40,6,2010-07-02,6101.24,False
15,13,2010-03-26,19102.7,False
15,56,2010-08-27,2004.68,False
32,35,2011-09-30,2363.83,False
43,52,2011-08-12,8.75,False
39,2,2012-08-31,83509.96,False
27,6,2011-03-11,7095.0,False
30,40,2012-10-26,23521.23,False
5,1,2011-03-25,8809.64,False
34,31,2012-08-17,1730.25,False
33,93,2011-10-21,20964.23,False
23,38,2012-03-30,37277.64,False
45,46,2011-05-06,14941.28,False
41,41,2010-09-17,2594.0,False
29,35,2012-01-20,1079.36,False
40,55,2012-04-13,6658.31,False
15,8,2012-04-06,22740.74,False
9,42,2011-06-17,2082.48,False
2,41,2010-08-20,2236.99,False
11,36,2010-12-24,4135.0,False
38,8,2012-03-16,9681.5,False
22,29,2011-02-04,8265.76,False
33,17,2011-01-28,256.09,False
17,8,2012-01-06,20206.54,False
1,34,2011-12-30,10554.13,True
39,71,2010-03-12,6215.15,False
29,6,2011-12-09,2825.04,False
3,90,2010-09-10,1063.91,True
29,54,2012-06-15,-5.88,False
25,21,2012-06-22,5214.94,False
18,50,2012-05-25,2175.0,False
17,95,2011-01-14,42524.72,False
27,85,2010-07-16,4888.26,False
10,85,2012-08-03,2415.78,False
19,85,2011-09-09,5148.86,True
3,18,2011-04-01,946.11,False
26,81,2010-02-12,18562.47,True
16,79,2011-01-21,5949.53,False
2,35,2010-05-28,5004.0,False
21,67,2010-08-20,4325.78,False
37,49,2012-06-08,14.85,False
2,23,2010-06-18,40674.33,False
35,20,2012-06-01,12007.2,False
16,41,2010-03-19,3782.68,False
23,83,2010-03-12,392.54,False
20,23,2010-12-31,23784.72,True
17,46,2010-06-11,25020.96,False
22,29,2012-06-01,7703.63,False
19,25,2012-06-29,12052.6,False
19,20,2011-09-02,11078.82,False
2,85,2011-05-20,4403.24,False
31,33,2012-09-28,3418.61,False
11,31,2011-03-04,2659.6,False
25,4,2011-03-25,16404.39,False
13,27,2012-03-30,2408.49,False
10,83,2011-08-26,176.2,False
25,67,2012-08-03,6875.74,False
9,33,2011-09-23,1424.56,False
25,92,2011-07-29,37289.13,False
44,8,2011-04-08,4768.2,False
6,91,2010-02-19,46737.21,False
12,60,2012-09-14,369.0,False
21,49,2010-06-18,11082.05,False
12,90,2010-04-23,9302.55,False
11,33,2011-08-26,14041.74,False
43,10,2010-02-05,499.95,False
40,26,2011-06-24,2834.93,False
43,60,2010-07-16,448.8,False
27,33,2012-10-05,10775.86,False
8,40,2010-02-19,42866.88,False
2,36,2012-04-13,2502.0,False
25,17,2012-03-30,8416.36,False
41,94,2011-12-02,37971.0,False
4,79,2012-03-02,63242.2,False
45,90,2011-09-09,26582.17,True
28,8,2012-07-06,33105.25,False
3,95,2010-08-13,15539.8,False
25,90,2012-03-23,12177.85,False
39,96,2010-09-24,21701.08,False
3,17,2010-06-25,1882.41,False
17,42,2011-11-04,4513.25,False
1,9,2010-10-29,31330.47,False
4,4,2012-04-13,55376.94,False
4,58,2011-08-12,3510.0,False
14,98,2010-04-23,16997.44,False
41,23,2011-02-11,15119.99,True
35,83,2011-03-11,3653.28,False
30,82,2010-06-25,4410.87,False
19,29,2010-06-11,5121.08,False
36,79,2012-09-07,12132.32,True
1,41,2012-01-27,163.37,False
32,42,2011-07-15,6712.93,False
13,82,2010-12-17,73419.5,False
8,85,2011-12-16,4369.53,False
36,60,2011-01-21,228.8,False
6,79,2011-11-11,22201.18,False
31,29,2010-03-19,3803.94,False
27,71,2012-01-27,8237.27,False
22,58,2010-02-12,5466.0,True
9,11,2012-06-08,17779.62,False
45,82,2012-09-28,12044.6,False
22,23,2010-10-01,24358.88,False
8,74,2010-09-03,11608.29,False
20,7,2010-08-20,32560.75,False
38,16,2010-12-31,586.17,True
11,37,2012-08-24,3630.17,False
38,11,2012-01-27,886.91,False
43,40,2011-11-11,17446.54,False
31,27,2010-04-09,1030.0,False
10,79,2012-04-13,35468.24,False
10,6,2012-03-30,4067.29,False
25,24,2011-07-08,1923.35,False
31,21,2011-04-22,4735.79,False
38,92,2011-06-24,37166.49,False
9,26,2012-10-12,5492.41,False
24,83,2010-09-03,3856.56,False
34,98,2011-04-01,6177.11,False
27,27,2012-07-27,1485.02,False
19,26,2011-07-01,5832.76,False
7,46,2012-02-03,14369.45,False
39,4,2010-11-12,40312.7,False
21,2,2012-07-13,45841.08,False
38,4,2010-07-30,10342.72,False
35,9,2012-07-13,18020.29,False
18,26,2012-03-16,9584.14,False
37,72,2012-06-15,238.34,False
13,71,2011-10-14,7447.89,False
4,8,2011-05-27,62368.7,False
23,56,2011-04-22,15909.66,False
11,95,2010-08-20,86362.65,False
27,30,2011-02-04,3360.4,False
13,13,2010-04-16,47462.98,False
9,5,2012-04-06,23331.42,False
24,49,2010-11-05,4793.75,False
44,56,2011-03-04,9.94,False
25,41,2012-01-13,1696.0,False
6,13,2011-12-02,37094.37,False
8,21,2011-04-08,5046.21,False
32,60,2011-05-06,1223.2,False
43,17,2011-09-09,386.46,True
4,26,2011-09-30,16362.34,False
4,48,2011-07-22,1354.0,False
41,74,2012-01-27,15316.22,False
12,8,2012-06-29,42547.97,False
14,5,2010-09-10,26620.8,True
2,48,2011-01-21,276.0,False
3,19,2011-01-21,828.57,False
14,56,2012-06-29,4726.71,False
42,8,2011-04-15,18150.42,False
31,28,2010-03-05,1183.21,False
7,72,2010-06-11,26379.83,False
6,48,2011-11-11,2688.0,False
31,71,2010-05-21,6329.74,False
11,28,2010-04-30,800.56,False
22,31,2012-04-20,1925.28,False
12,23,2010-03-12,35021.31,False
16,7,2010-03-12,10302.26,False
9,67,2010-06-25,4580.13,False
23,35,2010-04-02,5371.5,False
5,95,2012-06-15,21586.72,False
1,11,2011-07-15,37603.73,False
30,59,2010-07-23,135.73,False
12,16,2011-06-03,11389.65,False
22,19,2011-02-04,1.27,False
21,21,2010-02-26,3162.25,False
22,8,2011-04-22,40342.23,False
25,55,2012-05-18,4324.18,False
7,10,2011-02-04,29695.08,False
37,87,2010-08-20,674.6,False
42,97,2011-12-16,17922.41,False
2,12,2012-04-27,9289.76,False
8,37,2011-09-30,2238.94,False
2,34,2010-04-02,17884.24,False
30,16,2012-09-14,1017.81,False
39,60,2011-08-19,325.6,False
27,79,2010-03-19,39355.43,False
23,87,2012-04-13,26998.88,False
21,12,2011-12-23,2342.47,False
11,80,2011-06-03,13382.36,False
17,72,2012-07-27,41449.26,False
45,11,2011-09-30,10905.7,False
28,7,2010-11-05,20402.06,False
2,1,2012-09-14,26435.2,False
26,35,2012-04-13,1522.38,False
40,7,2011-04-22,32586.6,False
18,1,2010-02-12,38184.43,True
6,25,2011-06-24,13346.22,False
11,87,2011-03-11,13518.78,False
31,93,2011-12-09,66385.0,False
24,87,2012-06-08,33492.05,False
5,46,2011-01-14,3445.2,False
18,32,2010-04-23,9452.77,False
18,4,2010-02-05,29263.04,False
27,83,2010-12-17,10682.09,False
19,30,2011-08-12,4602.32,False
32,45,2011-07-01,11.94,False
22,55,2010-11-05,9200.32,False
43,97,2011-05-06,20575.55,False
20,79,2010-08-27,37994.52,False
35,24,2010-11-26,18305.39,True
41,52,2010-10-15,2182.28,False
41,28,2012-02-03,693.14,False
10,83,2012-01-27,398.02,False
7,38,2011-11-11,29205.26,False
30,42,2011-10-14,58.38,False
38,83,2010-10-22,1892.02,False
40,26,2010-08-27,3796.37,False
10,6,2010-05-07,15100.53,False
21,40,2011-06-17,40808.29,False
45,41,2010-12-10,5494.0,False
7,52,2012-07-20,1372.83,False
45,20,2012-03-09,4454.63,False
43,96,2012-03-02,20665.42,False
3,9,2012-03-02,10372.33,False
4,98,2010-09-17,13681.62,False
15,52,2010-07-23,1339.16,False
8,28,2012-02-03,275.91,False
44,98,2010-11-19,4150.71,False
25,91,2010-06-18,8243.84,False
32,54,2010-06-11,5.0,False
34,60,2012-07-20,81.0,False
3,12,2011-11-11,2149.15,False
5,55,2011-04-29,2844.04,False
15,3,2010-07-30,16225.4,False
12,91,2010-08-20,6956.49,False
32,74,2011-05-27,14011.17,False
31,60,2010-12-24,501.6,False
4,67,2012-10-12,10995.93,False
28,6,2012-08-03,2844.76,False
42,23,2012-02-03,46.02,False
29,11,2011-06-17,9067.23,False
5,72,2011-07-08,7950.87,False
31,11,2012-04-13,10037.02,False
35,87,2012-01-13,11857.58,False
24,97,2011-03-04,17840.16,False
7,22,2012-02-03,6050.03,False
23,78,2010-06-25,-12.0,False
8,95,2011-04-01,59517.82,False
5,7,2010-08-20,5355.48,False
9,17,2012-03-02,5581.25,False
4,16,2010-10-08,9445.16,False
14,21,2011-04-22,10022.44,False
1,96,2010-08-27,26519.68,False
10,22,2012-09-14,22984.55,False
21,58,2012-08-03,735.0,False
17,8,2012-08-10,19161.76,False
44,17,2010-12-03,573.48,False
34,59,2010-04-09,517.77,False
13,36,2011-05-20,2685.0,False
39,8,2010-04-16,32199.56,False
37,46,2010-05-14,8286.51,False
15,50,2010-08-20,2616.0,False
27,32,2012-05-04,8181.11,False
28,85,2010-09-17,2209.21,False
2,28,2010-09-03,593.64,False
19,92,2011-03-18,101738.82,False
12,16,2012-06-01,13813.62,False
41,47,2010-02-12,70.0,True
28,97,2011-01-07,34061.84,False
38,90,2010-11-05,34634.38,False
8,10,2012-03-30,23597.75,False
10,67,2012-05-04,15229.13,False
25,5,2011-08-05,9263.32,False
4,30,2010-03-19,7132.5,False
6,85,2010-12-17,5351.41,False
31,14,2010-02-05,19203.82,False
13,67,2011-03-25,11970.37,False
33,16,2011-10-28,251.79,False
17,36,2010-12-17,2213.0,False
16,25,2010-02-05,3594.58,False
18,29,2010-08-27,9520.15,False
43,13,2010-04-23,20129.64,False
36,38,2011-09-02,22416.18,False
23,1,2010-12-24,105559.48,False
6,99,2011-05-06,145.0,False
10,12,2010-04-23,10089.23,False
16,19,2010-09-03,810.94,False
20,41,2012-02-24,2344.0,False
30,18,2010-02-19,693.16,False
1,98,2011-09-16,11911.48,False
31,9,2011-12-02,6462.06,False
35,80,2011-09-09,173.2,True
6,18,2012-03-30,6655.21,False
29,85,2010-11-05,1443.51,False
28,26,2011-01-21,8223.93,False
26,17,2010-12-17,12664.37,False
4,98,2010-10-01,13334.43,False
23,50,2010-12-03,4510.0,False
18,30,2011-04-08,7123.5,False
26,90,2011-07-29,56845.86,False
14,41,2011-09-09,5315.89,True
9,14,2011-07-29,4972.64,False
33,12,2011-11-04,19.42,False
16,23,2011-04-15,7708.64,False
27,67,2011-11-04,9496.48,False
7,33,2012-08-03,2830.85,False
26,41,2011-07-22,1789.5,False
31,83,2012-06-01,7390.49,False
24,6,2012-05-25,2706.62,False
41,10,2012-08-03,18566.27,False
32,98,2012-04-20,7160.26,False
29,1,2010-03-12,14110.56,False
38,72,2012-03-30,292.34,False
41,38,2010-05-28,38252.55,False
38,59,2010-05-14,61.95,False
21,4,2010-12-17,21426.9,False
45,6,2011-03-04,1905.27,False
2,34,2011-01-07,12456.15,False
30,6,2010-12-24,34.24,False
28,11,2011-05-13,12484.58,False
17,49,2012-10-05,23.76,False
6,74,2012-03-23,21153.11,False
29,90,2011-06-10,10034.68,False
39,94,2010-06-18,58089.7,False
8,91,2012-07-13,33274.06,False
23,96,2012-07-20,18187.08,False
41,72,2011-05-13,40743.13,False
34,28,2012-06-22,128.29,False
42,98,2012-02-10,7695.36,True
1,91,2010-04-09,60177.2,False
18,36,2012-07-20,966.03,False
1,7,2012-05-11,23036.8,False
31,31,2010-08-06,2488.5,False
23,58,2011-10-14,2880.0,False
42,96,2010-07-09,15352.63,False
44,18,2011-09-30,265.92,False
37,40,2012-10-26,27908.57,False
8,55,2012-01-06,8663.09,False
20,93,2010-05-07,49709.67,False
39,97,2012-05-25,24819.36,False
29,1,2010-09-24,12509.51,False
29,79,2011-04-15,7466.45,False
29,20,2011-07-01,4514.6,False
34,36,2010-11-05,1094.0,False
23,18,2011-11-25,45928.83,True
19,37,2012-08-10,2460.38,False
21,14,2010-08-13,16570.35,False
41,33,2010-09-24,4709.82,False
30,41,2012-08-31,1.0,False
41,79,2011-09-09,23060.21,True
19,31,2011-10-28,3668.03,False
14,87,2012-06-15,19493.84,False
16,16,2010-03-26,2328.69,False
16,87,2012-03-23,11187.82,False
17,49,2012-08-24,40.79,False
8,79,2011-09-23,18305.15,False
35,20,2010-12-03,9979.67,False
8,5,2011-03-04,24151.23,False
5,19,2011-11-18,85.0,False
12,58,2011-12-16,467.5,False
6,85,2012-03-16,2105.4,False
37,38,2010-11-12,76708.95,False
12,19,2012-02-17,2969.84,False
4,30,2012-08-17,8856.24,False
20,19,2011-10-14,26.0,False
18,5,2011-11-18,28172.16,False
24,3,2012-06-22,7205.91,False
14,34,2010-02-19,25584.7,False
14,5,2012-05-18,19284.05,False
44,60,2011-07-08,334.4,False
6,54,2011-11-18,67.8,False
39,35,2012-10-26,1404.21,False
44,67,2012-10-26,963.08,False
31,98,2011-02-18,13873.3,False
6,34,2011-02-11,15008.31,True
8,44,2012-10-19,4566.67,False
12,97,2011-10-21,2198.47,False
40,17,2010-09-17,7235.83,False
5,46,2010-08-27,4082.72,False
21,55,2011-03-11,8945.72,False
21,2,2010-03-12,44158.61,False
32,44,2010-10-15,4588.01,False
35,36,2012-07-13,4682.0,False
7,14,2011-05-27,5816.49,False
22,3,2011-11-11,7757.55,False
22,90,2011-09-16,20283.24,False
35,24,2012-02-17,7316.95,False
23,44,2012-06-22,6899.14,False
8,9,2011-01-14,6607.63,False
13,83,2010-03-19,5564.03,False
41,60,2012-07-27,414.0,False
25,33,2010-12-24,4662.63,False
12,12,2010-07-23,4415.85,False
24,37,2011-02-04,2328.96,False
18,99,2010-03-26,15.6,False
40,55,2010-10-15,7216.32,False
37,4,2012-05-18,18040.64,False
39,10,2012-04-06,21391.87,False
18,81,2011-10-07,10959.81,False
8,38,2012-07-27,60262.0,False
4,71,2010-03-26,6960.53,False
25,54,2011-05-06,15.88,False
18,23,2010-02-12,32485.35,True
41,3,2010-11-19,9846.51,False
40,29,2010-10-29,3440.62,False
14,38,2010-11-19,102721.47,False
25,28,2012-10-12,833.07,False
39,14,2011-02-11,19464.59,True
29,2,2011-04-08,24113.16,False
5,85,2012-01-27,772.34,False
24,7,2011-01-21,17702.61,False
40,29,2010-03-26,2692.83,False
2,6,2010-10-15,4802.92,False
41,6,2011-04-15,4525.63,False
22,2,2012-06-22,56183.9,False
26,2,2010-10-08,26809.88,False
9,9,2011-01-14,6059.21,False
40,32,2012-03-23,3723.72,False
8,44,2010-07-16,3394.24,False
21,59,2010-02-19,854.35,False
21,77,2011-12-23,175.0,False
12,97,2010-05-21,2306.87,False
9,24,2010-12-31,762.06,True
32,79,2011-03-25,14214.46,False
32,13,2012-03-16,29002.7,False
9,71,2010-10-22,926.68,False
4,44,2011-03-11,4691.61,False
28,46,2012-04-20,20496.01,False
4,92,2010-07-16,144265.0,False
42,74,2012-08-10,366.94,False
41,22,2010-02-19,9412.57,False
10,42,2011-02-18,11820.15,False
10,97,2011-01-14,5490.07,False
25,25,2011-12-23,11308.66,False
7,32,2010-09-17,4970.22,False
27,9,2011-10-21,26132.88,False
18,96,2012-01-13,-63.8,False
28,46,2010-03-26,18978.18,False
30,67,2011-09-09,938.56,True
29,74,2010-12-31,8025.27,True
6,30,2011-04-01,5816.76,False
36,93,2010-09-17,38448.16,False
29,4,2012-10-26,16512.89,False
39,11,2010-04-23,14790.91,False
20,33,2012-05-25,8349.93,False
5,6,2012-01-06,972.07,False
30,93,2012-08-10,23591.78,False
26,4,2011-09-09,27716.61,True
14,80,2011-04-15,35148.72,False
18,7,2012-02-24,23613.79,False
7,17,2011-08-26,5149.85,False
24,80,2010-02-26,25322.64,False
36,18,2011-11-04,46.73,False
22,44,2010-07-30,4369.06,False
23,8,2012-01-27,31637.38,False
45,1,2012-04-06,68621.57,False
31,60,2011-05-06,316.8,False
36,14,2010-03-12,2902.34,False
10,94,2010-08-13,17.13,False
21,71,2011-01-14,4903.14,False
32,5,2012-05-18,12584.65,False
21,3,2012-02-03,11535.44,False
21,54,2012-03-02,85.84,False
6,54,2012-10-05,33.76,False
19,34,2010-09-03,20896.43,False
30,28,2010-12-24,60.0,False
29,16,2011-12-16,1154.86,False
35,25,2010-08-27,14048.34,False
27,8,2012-04-20,38823.33,False
16,74,2010-03-12,7921.01,False
35,23,2010-08-20,45745.21,False
5,90,2010-08-27,2875.56,False
5,41,2011-07-15,675.5,False
28,35,2012-06-15,3196.48,False
15,17,2010-05-21,10484.24,False
15,80,2011-12-09,95.8,False
16,4,2011-09-23,13427.46,False
12,28,2010-02-19,1030.55,False
38,13,2011-04-15,9549.76,False
33,25,2010-09-03,38.5,False
13,34,2011-04-15,16542.41,False
28,42,2011-06-03,6253.87,False
26,90,2011-03-18,53679.41,False
36,80,2011-10-14,20109.75,False
43,90,2012-09-07,65327.6,True
37,9,2010-06-25,202.23,False
35,60,2011-06-03,35.2,False
28,56,2012-01-27,271.24,False
43,18,2011-11-04,762.11,False
22,28,2010-08-20,405.37,False
30,41,2011-06-10,10.0,False
25,23,2011-09-02,12457.95,False
5,30,2010-02-19,1206.5,False
8,29,2012-09-28,2182.55,False
23,59,2010-07-09,1032.05,False
39,17,2011-02-04,10958.78,False
38,98,2011-10-07,5988.89,False
21,30,2012-09-28,4389.3,False
5,22,2011-08-12,1413.13,False
33,93,2012-02-10,24655.68,True
23,33,2010-06-25,8525.5,False
43,79,2010-12-17,9779.44,False
34,72,2012-10-19,39773.6,False
15,42,2012-07-06,4841.64,False
38,25,2010-07-23,50.25,False
12,79,2010-03-12,47400.4,False
20,71,2012-02-17,15027.55,False
8,82,2010-12-10,21528.46,False
15,90,2011-07-22,4815.18,False
4,5,2010-05-28,32193.38,False
26,11,2010-03-19,10332.34,False
31,20,2010-10-08,5492.31,False
19,14,2012-01-20,15857.02,False
29,21,2012-03-16,4248.76,False
5,85,2011-11-11,692.59,False
17,5,2010-02-12,24537.73,True
34,38,2012-03-23,45420.2,False
43,14,2012-02-24,1518.02,False
32,58,2010-07-30,1837.0,False
11,55,2012-05-04,7376.74,False
28,95,2011-03-11,101406.63,False
2,24,2010-04-30,5279.71,False
21,72,2010-06-25,34374.64,False
36,82,2010-07-30,3685.84,False
2,91,2010-10-15,83037.67,False
43,90,2011-08-05,61975.0,False
6,14,2011-01-28,19964.71,False
31,37,2010-07-30,3434.13,False
20,94,2011-02-25,59036.31,False
41,9,2012-08-24,43051.96,False
30,25,2012-10-05,52.52,False
25,9,2011-04-08,14672.17,False
31,3,2012-10-19,7150.05,False
28,34,2012-08-31,17529.58,False
20,31,2010-05-14,3196.36,False
12,71,2012-03-02,12503.55,False
30,95,2011-01-07,42486.41,False
11,82,2010-12-03,25685.67,False
44,1,2010-10-08,8231.89,False
13,27,2011-09-09,1374.55,True
10,10,2012-05-25,57258.38,False
8,12,2010-07-16,7017.64,False
39,72,2011-09-23,48938.46,False
19,3,2011-09-02,77361.64,False
21,2,2011-01-21,43171.01,False
35,38,2010-12-10,38639.06,False
7,40,2011-02-18,36740.04,False
